dise_name	orpha_id
Shoulder and girdle defects-familial intellectual disability syndrome	ORPHA:2580
Mitochondrial myopathy-lactic acidosis-deafness syndrome	ORPHA:2597
Myopathy-growth delay-intellectual disability-hypospadias syndrome	ORPHA:2601
N syndrome	ORPHA:2608
Linear verrucous nevus syndrome	ORPHA:2611
Bird headed-dwarfism, Montreal type	ORPHA:2617
Mesomelic dwarfism, Nievergelt type	ORPHA:2633
Microcephalic osteodysplastic primordial dwarfism types I and III	ORPHA:2636
Microcephalic primordial dwarfism, Toriello type	ORPHA:2643
Thanatophoric dysplasia	ORPHA:2655
Keipert syndrome	ORPHA:2662
Nathalie syndrome	ORPHA:2663
Nephropathy-deafness-hyperparathyroidism syndrome	ORPHA:2668
Neurofaciodigitorenal syndrome	ORPHA:2673
Infantile axonal neuropathy	ORPHA:2679
Neutropenia-monocytopenia-deafness syndrome	ORPHA:2690
Oculorenocerebellar syndrome	ORPHA:2715
Oculo-skeletal-renal syndrome	ORPHA:2716
Oculocerebral hypopigmentation syndrome, Cross type	ORPHA:2719
Oculocerebral hypopigmentation syndrome, Preus type	ORPHA:2720
Olivopontocerebellar atrophy-deafness syndrome	ORPHA:2732
Ophthalmomandibulomelic dysplasia	ORPHA:2741
Opitz G/BBB syndrome	ORPHA:2745
Osteochondritis dissecans	ORPHA:2764
Osteogenesis imperfecta-retinopathy-seizures-intellectual disability syndrome	ORPHA:2773
Osteopetrosis	ORPHA:2781
Osteoporosis-oculocutaneous hypopigmentation syndrome	ORPHA:2786
Osteoporosis-macrocephaly-blindness-joint hyperlaxity syndrome	ORPHA:2787
Polycystic ovaries-urethral sphincter dysfunction syndrome	ORPHA:2795
Pachygyria-intellectual disability-epilepsy syndrome	ORPHA:2798
Spastic paraparesis-deafness syndrome	ORPHA:2815
Paraplegia-intellectual disability-hyperkeratosis syndrome	ORPHA:2824
Pectus excavatum-macrocephaly-dysplastic nails syndrome	ORPHA:2835
Pelvic dysplasia-arthrogryposis of lower limbs syndrome	ORPHA:2840
Short stature-wormian bones-dextrocardia syndrome	ORPHA:2863
Short stature-deafness-neutrophil dysfunction-dysmorphism syndrome	ORPHA:2866
Short stature-valvular heart disease-characteristic facies syndrome	ORPHA:2868
Phakomatosis pigmentovascularis	ORPHA:2875
Phocomelia-ectrodactyly-deafness-sinus arrhythmia syndrome	ORPHA:2878
Piebald trait-neurologic defects syndrome	ORPHA:2885
Pili torti	ORPHA:2889
Pili torti-developmental delay-neurological abnormalities syndrome	ORPHA:2891
Pilotto syndrome	ORPHA:2894
POEMS syndrome	ORPHA:2905
Rothmund-Thomson syndrome	ORPHA:2909
Postaxial polydactyly-dental and vertebral anomalies syndrome	ORPHA:2916
Polyneuropathy-intellectual disability-acromicria-premature menopause syndrome	ORPHA:2928
Cronkhite-Canada syndrome	ORPHA:2930
Chronic inflammatory demyelinating polyneuropathy	ORPHA:2932
Porencephaly	ORPHA:2940
Progeria-short stature-pigmented nevi syndrome	ORPHA:2959
Pseudoleprechaunism syndrome, Patterson type	ORPHA:2976
Disorder of sex development-intellectual disability syndrome	ORPHA:2983
Pseudoprogeria syndrome	ORPHA:2985
Short stature-craniofacial anomalies-genital hypoplasia syndrome	ORPHA:2994
Ramon syndrome	ORPHA:3019
External auditory canal atresia-vertical talus-hypertelorism syndrome	ORPHA:3023
Delayed speech-facial asymmetry-strabismus-ear lobe creases syndrome	ORPHA:3038
X-linked intellectual disability-hypogonadism-ichthyosis-obesity-short stature syndrome	ORPHA:3055
Intellectual disability-myopathy-short stature-endocrine defect syndrome	ORPHA:3068
Intellectual disability-short stature-hypertelorism syndrome	ORPHA:3074
Intellectual disability, Buenos-Aires type	ORPHA:3079
Intellectual disability, Wolff type	ORPHA:3080
Intellectual disability-polydactyly-uncombable hair syndrome	ORPHA:3082
Retinitis pigmentosa-intellectual disability-deafness-hypogonadism syndrome	ORPHA:3085
Rheumatic fever	ORPHA:3099
Ruvalcaba syndrome	ORPHA:3121
Alpha-N-acetylgalactosaminidase deficiency	ORPHA:3137
Nephrogenic diabetes insipidus-intracranial calcification syndrome	ORPHA:3145
Multiple sclerosis-ichthyosis-factor VIII deficiency syndrome	ORPHA:3151
Omphalocele syndrome, Shprintzen-Goldberg type	ORPHA:3164
Eosinophilic fasciitis	ORPHA:3165
Sillence syndrome	ORPHA:3168
Infantile spasms-broad thumbs syndrome	ORPHA:3173
Sprengel deformity	ORPHA:3181
Holoprosencephaly-radial heart renal anomalies syndrome	ORPHA:3186
Subaortic stenosis-short stature syndrome	ORPHA:3191
Stiff person syndrome and related disorders	ORPHA:3198
White matter hypoplasia-corpus callosum agenesis-intellectual disability syndrome	ORPHA:3207
Conductive deafness-malformed external ear syndrome	ORPHA:3216
Deafness-epiphyseal dysplasia-short stature syndrome	ORPHA:3218
Fountain syndrome	ORPHA:3219
Hearing loss-familial salivary gland insensitivity to aldosterone syndrome	ORPHA:3225
Deafness-oligodontia syndrome	ORPHA:3230
Deafness-ear malformation-facial palsy syndrome	ORPHA:3232
Cochleosaccular degeneration-cataract syndrome	ORPHA:3233
Conductive deafness-ptosis-skeletal anomalies syndrome	ORPHA:3236
Deafness-craniofacial syndrome	ORPHA:3241
Symphalangism with multiple anomalies of hands and feet	ORPHA:3246
Radioulnar synostosis-microcephaly-scoliosis syndrome	ORPHA:3268
Radioulnar synostosis-developmental delay-hypotonia syndrome	ORPHA:3270
Tetrasomy 18p	ORPHA:3307
Tetrasomy 5p	ORPHA:3309
Tetrasomy 9p	ORPHA:3310
Thalidomide embryopathy	ORPHA:3312
Weismann-Netter syndrome	ORPHA:3344
Trichodermal syndrome-intellectual disability syndrome	ORPHA:3360
Trisomy X	ORPHA:3375
Trisomy 13	ORPHA:3378
Distal trisomy 17q	ORPHA:3379
Trisomy 18	ORPHA:3380
American trypanosomiasis	ORPHA:3386
Proximal tubulopathy-diabetes mellitus-cerebellar ataxia syndrome	ORPHA:3390
Thymic epithelial neoplasm	ORPHA:3398
Aorto-ventricular tunnel	ORPHA:3400
Ulerythema ophryogenesis	ORPHA:3406
Urban-Rogers-Meyer syndrome	ORPHA:3409
Van Regemorter-Pierquin-Vamos syndrome	ORPHA:3419
MMEP syndrome	ORPHA:3434
Waardenburg syndrome	ORPHA:3440
Weaver-Williams syndrome	ORPHA:3448
Whipple disease	ORPHA:3452
Wildervanck syndrome	ORPHA:3456
Worster-Drought syndrome	ORPHA:3465
Juvenile temporal arteritis	ORPHA:26137
Pseudomyxoma peritonei	ORPHA:26790
Reactive arthritis	ORPHA:29207
Spontaneous periodic hypothermia	ORPHA:29822
Oral erosive lichen	ORPHA:31142
Hypoalphalipoproteinemia	ORPHA:31153
Colchicine poisoning	ORPHA:31824
Granulomatous slack skin	ORPHA:33111
Idiopathic hypersomnia	ORPHA:33208
Kaposi sarcoma	ORPHA:33276
Jessner lymphocytic infiltration of the skin	ORPHA:33314
Bullous lichen planus	ORPHA:33408
Nodular non-suppurative panniculitis	ORPHA:33577
Congenital sucrase-isomaltase deficiency	ORPHA:35122
Epidermal nevus syndrome	ORPHA:35125
Coenzyme Q10 deficiency	ORPHA:35656
Erdheim-Chester disease	ORPHA:35687
Madelung deformity	ORPHA:35688
Intestinal lymphangiectasia	ORPHA:36204
Bullous impetigo	ORPHA:36237
Buerger disease	ORPHA:36258
Familial cervical artery dissection	ORPHA:36382
Adiposis dolorosa	ORPHA:36397
Autoimmune hypoparathyroidism	ORPHA:36913
Interstitial cystitis	ORPHA:37202
Schnitzler syndrome	ORPHA:37748
PFAPA syndrome	ORPHA:42642
PHACE syndrome	ORPHA:42775
Mucous membrane pemphigoid	ORPHA:46486
Acquired epidermolysis bullosa	ORPHA:46487
Linear IgA dermatosis	ORPHA:46488
Felty syndrome	ORPHA:47612
Pyoderma gangrenosum	ORPHA:48104
Subcorneal pustular dermatosis	ORPHA:48377
Primary effusion lymphoma	ORPHA:48686
Focal myositis	ORPHA:48918
Lichen amyloidosis	ORPHA:49804
Microlissencephaly-micromelia syndrome	ORPHA:50810
Lipodystrophy-intellectual disability-deafness syndrome	ORPHA:50811
Zellweger-like syndrome without peroxisomal anomalies	ORPHA:50812
Branchiogenic deafness syndrome	ORPHA:50815
Duane anomaly-myopathy-scoliosis syndrome	ORPHA:50817
Kikuchi-Fujimoto disease	ORPHA:50918
Keratolytic winter erythema	ORPHA:50943
Familial cutaneous collagenoma	ORPHA:53296
Familial tumoral calcinosis	ORPHA:53715
Wyburn-Mason syndrome	ORPHA:53719
Cobb syndrome	ORPHA:53721
Plummer-Vinson syndrome	ORPHA:54028
Thrombotic thrombocytopenic purpura	ORPHA:54057
Corticosteroid-sensitive aseptic abscess syndrome	ORPHA:54251
Carcinoma of gallbladder and extrahepatic biliary tract	ORPHA:56044
Cold agglutinin disease	ORPHA:56425
Rhombencephalosynapsis	ORPHA:59315
Pemphigoid gestationis	ORPHA:63275
Pulmonary blastoma	ORPHA:64741
Perineural cyst	ORPHA:65250
3q29 microdeletion syndrome	ORPHA:65286
Benign recurrent intrahepatic cholestasis	ORPHA:65682
Cerebrooculonasal syndrome	ORPHA:66625
Sensorineural hearing loss-early graying-essential tremor syndrome	ORPHA:66633
Cutaneous mastocytosis	ORPHA:66646
Mast cell sarcoma	ORPHA:66661
Acanthamoeba keratitis	ORPHA:67043
3-methylglutaconic aciduria type 4	ORPHA:67048
Rhabdoid tumor	ORPHA:69077
Liposarcoma	ORPHA:69078
Bilateral acute depigmentation of the iris	ORPHA:69736
Radiation proctitis	ORPHA:70475
Vernal keratoconjunctivitis	ORPHA:70476
Carcinoma of esophagus	ORPHA:70482
Bronchopulmonary dysplasia	ORPHA:70589
Neuromyelitis optica	ORPHA:71211
Dentinogenesis imperfecta-short stature-hearing loss-intellectual disability syndrome	ORPHA:71267
Psychogenic movement disorders	ORPHA:71519
Tubular renal disease-cardiomyopathy syndrome	ORPHA:73224
Visceral neuropathy-brain anomalies-facial dysmorphism-developmental delay syndrome	ORPHA:73246
Eosinophilic esophagitis	ORPHA:73247
Central neurocytoma	ORPHA:73256
Progressive bifocal chorioretinal atrophy	ORPHA:75373
Oligocone trichromacy	ORPHA:75378
Brain malformation-congenital heart disease-postaxial polydactyly syndrome	ORPHA:75389
X-linked Ehlers-Danlos syndrome	ORPHA:75497
Acquired generalized lipodystrophy	ORPHA:79086
Interstitial granulomatous dermatitis with arthritis	ORPHA:79099
Hereditary painful callosities	ORPHA:79141
Seizures-intellectual disability due to hydroxylysinuria syndrome	ORPHA:79156
Disorder of bile acid synthesis	ORPHA:79168
Galactose epimerase deficiency	ORPHA:79238
Adult neuronal ceroid lipofuscinosis	ORPHA:79262
Infantile neuronal ceroid lipofuscinosis	ORPHA:79263
Juvenile neuronal ceroid lipofuscinosis	ORPHA:79264
Porokeratosis	ORPHA:79358
Inherited epidermolysis bullosa	ORPHA:79361
Ectodermal dysplasia syndrome	ORPHA:79373
Hermansky-Pudlak syndrome	ORPHA:79430
Diffuse cutaneous mastocytosis	ORPHA:79456
Maculopapular cutaneous mastocytosis	ORPHA:79457
Pemphigus erythematosus	ORPHA:79480
Pemphigus foliaceus	ORPHA:79481
Scrub typhus	ORPHA:83317
Vulvovaginal gingival syndrome	ORPHA:83453
Steroid-responsive encephalopathy associated with autoimmune thyroiditis	ORPHA:83601
Macrostomia-preauricular tags-external ophthalmoplegia syndrome	ORPHA:83619
Hinman syndrome	ORPHA:84085
Isaac syndrome	ORPHA:84142
Addison disease	ORPHA:85138
Facial onset sensory and motor neuronopathy	ORPHA:85162
Mesomelic dysplasia, Savarirayan type	ORPHA:85170
Craniosynostosis-anal anomalies-porokeratosis syndrome	ORPHA:85199
X-linked intellectual disability, Abidi type	ORPHA:85273
Syndromic X-linked intellectual disability 7	ORPHA:85274
X-linked intellectual disability, Armfield type	ORPHA:85276
X-linked intellectual disability-cubitus valgus-dysmorphism syndrome	ORPHA:85280
MEHMO syndrome	ORPHA:85282
X-linked intellectual disability, Miles-Carpenter type	ORPHA:85283
X-linked intellectual disability, Shashi type	ORPHA:85286
X-linked spinocerebellar ataxia type 3	ORPHA:85297
X-linked intellectual disability-hypogammaglobulinemia-progressive neurological deterioration syndrome	ORPHA:85317
X-linked intellectual disability-precocious puberty-obesity syndrome	ORPHA:85318
Deafness-intellectual disability syndrome, Martin-Probst type	ORPHA:85321
X-linked intellectual disability, Pai type	ORPHA:85322
X-linked intellectual disability, Stevenson type	ORPHA:85325
X-linked intellectual disability-hypotonia-facial dysmorphism-aggressive behavior syndrome	ORPHA:85329
X-linked intellectual disability-corpus callosum agenesis-spastic quadriparesis syndrome	ORPHA:85330
X-linked intellectual disability-retinitis pigmentosa syndrome	ORPHA:85332
X-linked neurodegenerative syndrome, Bertini type	ORPHA:85334
X-linked neurodegenerative syndrome, Hamel type	ORPHA:85336
X-linked intellectual disability-ataxia-apraxia syndrome	ORPHA:85338
Rheumatoid factor-positive polyarticular juvenile idiopathic arthritis	ORPHA:85435
AL amyloidosis	ORPHA:85443
Wild type ABeta2M amyloidosis	ORPHA:85446
Nodular lymphocyte predominant Hodgkin lymphoma	ORPHA:86893
Myoclonic epilepsy of infancy	ORPHA:86909
Sialidosis type 2	ORPHA:87876
Obesity-colitis-hypothyroidism-cardiac hypertrophy-developmental delay syndrome	ORPHA:88643
Hepatocellular carcinoma	ORPHA:88673
Erythema elevatum diutinum	ORPHA:90000
Autoimmune hemolytic anemia, warm type	ORPHA:90033
Paroxysmal cold hemoglobinuria	ORPHA:90035
Mixed-type autoimmune hemolytic anemia	ORPHA:90036
Drug-induced autoimmune hemolytic anemia	ORPHA:90037
Centrifugal lipodystrophy	ORPHA:90156
Drug-induced localized lipodystrophy	ORPHA:90157
Idiopathic localized lipodystrophy	ORPHA:90158
Panniculitis and localized lipodystrophy	ORPHA:90159
Pressure-induced localized lipoatrophy	ORPHA:90160
Localized scleroderma	ORPHA:90289
CREST syndrome	ORPHA:90290
Systemic sclerosis	ORPHA:90291
Acanthosis nigricans-insulin resistance-muscle cramps-acral enlargement syndrome	ORPHA:90301
Autosomal recessive cutis laxa type 2	ORPHA:90350
Primary intestinal lymphangiectasia	ORPHA:90362
Deafness-hypogonadism syndrome	ORPHA:90646
Congenital lipoid adrenal hyperplasia due to STAR deficency	ORPHA:90790
Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency	ORPHA:90794
Primary lipodystrophy	ORPHA:90970
Osteopenia-myopia-hearing loss-intellectual disability-facial dysmorphism syndrome	ORPHA:91133
Cryoglobulinemic vasculitis	ORPHA:91138
TSH-secreting pituitary adenoma	ORPHA:91347
Functioning gonadotropic adenoma	ORPHA:91348
Non-functioning pituitary adenoma	ORPHA:91349
Pituitary deficiency due to Rathke's pouch cysts	ORPHA:91350
Pituitary dermoid and epidermoid cysts	ORPHA:91351
Pituitary deficiency due to empty sella turcica syndrome	ORPHA:91354
Sheehan syndrome	ORPHA:91355
Hereditary angioedema	ORPHA:91378
Acquired angioedema	ORPHA:91385
Lyme disease	ORPHA:91546
Spondyloepimetaphyseal dysplasia, Irapa type	ORPHA:93351
SPONASTRIME dysplasia	ORPHA:93357
Juvenile dermatomyositis	ORPHA:93672
Epispadias	ORPHA:93928
Laryngotracheoesophageal cleft type 4	ORPHA:93941
Neovascular glaucoma	ORPHA:94058
Severe intellectual disability-epilepsy-anal anomalies-distal phalangeal hypoplasia	ORPHA:94066
Pseudohypoparathyroidism type 2	ORPHA:94090
Acute adrenal insufficiency	ORPHA:95409
Angioma serpiginosum	ORPHA:95429
Congenital tricuspid stenosis	ORPHA:95459
Aneurysm or dilatation of ascending aorta	ORPHA:95484
Congenital central diabetes insipidus	ORPHA:95501
Adenohypophysitis	ORPHA:95512
Panhypophysitis	ORPHA:95513
Pituitary apoplexy	ORPHA:95613
Iatrogenic or traumatic pituitary deficiency	ORPHA:95619
Acquired central diabetes insipidus	ORPHA:95626
Primary congenital hypothyroidism without thyroid developmental anomaly	ORPHA:95714
Congenital hypothyroidism due to transplacental passage of maternal TSH-binding inhibitory antibodies	ORPHA:95715
Idiopathic congenital hypothyroidism	ORPHA:95717
Thyroid hemiagenesis	ORPHA:95719
Mosaic trisomy 8	ORPHA:96061
8p inverted duplication/deletion syndrome	ORPHA:96092
7q11.23 microduplication syndrome	ORPHA:96121
Monosomy 22	ORPHA:96123
Distal monosomy 6p	ORPHA:96125
Distal monosomy 19p13.3	ORPHA:96129
Recombinant 8 syndrome	ORPHA:96167
Monosomy 13q34	ORPHA:96168
Koolen-De Vries syndrome	ORPHA:96169
Emanuel syndrome	ORPHA:96170
Ring chromosome 13	ORPHA:96176
Maternal uniparental disomy of chromosome 4	ORPHA:96180
Maternal uniparental disomy of chromosome 6	ORPHA:96181
X small rings	ORPHA:96201
48,XXXY syndrome	ORPHA:96263
49,XXXXY syndrome	ORPHA:96264
Solar urticaria	ORPHA:97230
GRFoma	ORPHA:97261
PPoma	ORPHA:97278
Glucagonoma	ORPHA:97280
VIPoma	ORPHA:97282
Somatostatinoma	ORPHA:97283
Thyroid lymphoma	ORPHA:97285
Thoracic outlet syndrome	ORPHA:97330
Kienbock disease	ORPHA:97332
Persistent placoid maculopathy	ORPHA:97341
Rare circulatory system disease	ORPHA:98028
Mastocytosis	ORPHA:98292
Hodgkin lymphoma	ORPHA:98293
Autoimmune hemolytic anemia	ORPHA:98375
Secondary polycythemia	ORPHA:98428
Spinocerebellar ataxia type 3	ORPHA:98757
Primary dystonia, DYT13 type	ORPHA:98807
Indolent systemic mastocytosis	ORPHA:98848
Aggressive systemic mastocytosis	ORPHA:98850
Hemophilia A	ORPHA:98878
48,XYYY syndrome	ORPHA:99329
49,XYYYY syndrome	ORPHA:99330
Dermotrichic syndrome	ORPHA:99688
Typhoid	ORPHA:99745
Pontiac fever	ORPHA:99748
Mosaic trisomy 9	ORPHA:99776
Lassa fever	ORPHA:99824
Nipah virus disease	ORPHA:99825
Marburg hemorrhagic fever	ORPHA:99826
Crimean-Congo hemorrhagic fever	ORPHA:99827
Dengue fever	ORPHA:99828
Yellow fever	ORPHA:99829
Ravine syndrome	ORPHA:99852
Secondary syringomyelia	ORPHA:99857
Thymoma	ORPHA:99867
Thymic carcinoma	ORPHA:99868
Adult pulmonary Langerhans cell histiocytosis	ORPHA:99874
Familial parathyroid adenoma	ORPHA:99877
Primary parathyroid hyperplasia	ORPHA:99878
Cushing syndrome due to ectopic ACTH secretion	ORPHA:99889
ACTH-dependent Cushing syndrome	ORPHA:99892
ACTH-independent Cushing syndrome	ORPHA:99893
Adenocarcinoma of esophagus	ORPHA:99976
Klatskin tumor	ORPHA:99978
Mu-heavy chain disease	ORPHA:100024
Alpha-heavy chain disease	ORPHA:100025
Gamma-heavy chain disease	ORPHA:100026
Neurogenic thoracic outlet syndrome	ORPHA:100073
Middle ear neuroendocrine tumor	ORPHA:100084
Thymic tumor	ORPHA:100100
X-linked Charcot-Marie-Tooth disease type 2	ORPHA:101076
X-linked Charcot-Marie-Tooth disease type 3	ORPHA:101077
Porphyria cutanea tarda	ORPHA:101330
Stromal keratitis	ORPHA:137599
Microcephaly-intellectual disability-phalangeal and neurological anomalies syndrome	ORPHA:137658
Arachnoiditis	ORPHA:137817
Madras motor neuron disease	ORPHA:137867
Drug rash with eosinophilia and systemic symptoms	ORPHA:139402
Carney triad	ORPHA:139411
Perioral myoclonia with absences	ORPHA:139426
Multicentric reticulohistiocytosis	ORPHA:139436
Microtia-eye coloboma-imperforation of the nasolacrimal duct syndrome	ORPHA:139450
Lelis syndrome	ORPHA:140936
RHYNS syndrome	ORPHA:140976
Lipoatrophy with diabetes, leukomelanodermic papules, liver steatosis, and hypertrophic cardiomyopathy	ORPHA:156156
Retinal ciliopathy due to mutation in Usher gene	ORPHA:156177
Pantothenate kinase-associated neurodegeneration	ORPHA:157850
Juvenile xanthogranuloma	ORPHA:158000
Rosaï-Dorfman disease	ORPHA:158014
Progressive nodular histiocytosis	ORPHA:158022
Cap polyposis	ORPHA:160148
Febrile infection-related epilepsy syndrome	ORPHA:163703
Bazex syndrome	ORPHA:166113
Odontochondrodysplasia	ORPHA:166272
Congenital neuronal ceroid lipofuscinosis	ORPHA:168486
Late infantile neuronal ceroid lipofuscinosis	ORPHA:168491
Axial spondylometaphyseal dysplasia	ORPHA:168549
Malignant peritoneal mesothelioma	ORPHA:168811
Peritoneal cystic mesothelioma	ORPHA:168816
Combined immunodeficiency due to CRAC channel dysfunction	ORPHA:169090
Good syndrome	ORPHA:169105
Craniosynostosis-hydrocephalus-Arnold-Chiari malformation type I-radioulnar synostosis syndrome	ORPHA:171839
Central diabetes insipidus	ORPHA:178029
Wound botulism	ORPHA:178475
Infant botulism	ORPHA:178478
Intestinal botulism	ORPHA:178481
Adult intestinal botulism	ORPHA:178487
Growth hormone insensitivity syndrome	ORPHA:181393
Pulmonary arterial hypertension	ORPHA:182090
Severe combined immunodeficiency	ORPHA:183660
Nelson syndrome	ORPHA:199244
Ledderhose disease	ORPHA:199251
Familial multiple lipomatosis	ORPHA:199276
Late-onset isolated ACTH deficiency	ORPHA:199299
Gonadoblastoma	ORPHA:206484
IRVAN syndrome	ORPHA:209943
Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome	ORPHA:210136
17q21.31 microduplication  syndrome	ORPHA:217340
19q13.11 microdeletion syndrome	ORPHA:217346
Rare hereditary hemochromatosis	ORPHA:220489
Rothmund-Thomson syndrome type 1	ORPHA:221008
Permanent congenital hypothyroidism	ORPHA:226292
Primary congenital hypothyroidism	ORPHA:226295
Central congenital hypothyroidism	ORPHA:226298
Peripheral hypothyroidism	ORPHA:226310
Congenital hypothyroidism due to maternal intake of antithyroid drugs	ORPHA:226313
Autoimmune polyendocrinopathy type 3	ORPHA:227982
Autoimmune polyendocrinopathy type 4	ORPHA:227990
Hughes-Stovin syndrome	ORPHA:228116
Elastoderma	ORPHA:228240
Autoimmune hemolytic anemia, cold type	ORPHA:228312
